|ID           |HAS_VALIDATED|MODIFICATION_DATE      |
|1,210,809,846|0            |2025-02-06 22:09:18.201|
|1,210,810,436|0            |2025-02-06 22:09:18.179|
|1,210,809,939|0            |2025-02-06 22:09:18.070|
|1,210,809,597|0            |2025-02-06 22:09:17.799|
|1,210,810,841|0            |2025-02-06 22:09:17.756|
|1,210,809,543|0            |2025-02-06 22:09:17.390|
|1,210,810,540|0            |2025-02-06 22:09:17.383|
|1,210,810,102|0            |2025-02-06 22:09:17.340|
|1,210,809,537|0            |2025-02-06 22:09:17.287|
|1,210,810,531|0            |2025-02-06 22:09:17.244|
|1,210,810,054|0            |2025-02-06 22:09:17.207|
|1,210,810,093|0            |2025-02-06 22:09:17.203|
|1,210,810,523|0            |2025-02-06 22:09:17.069|
|1,210,810,083|0            |2025-02-06 22:09:17.068|
|1,210,810,513|0            |2025-02-06 22:09:16.973|
|1,210,810,074|0            |2025-02-06 22:09:16.968|
|1,210,810,670|0            |2025-02-06 22:09:16.620|
|1,210,811,150|0            |2025-02-06 22:09:16.561|
|1,210,810,658|0            |2025-02-06 22:09:16.469|
|1,210,811,144|0            |2025-02-06 22:09:16.413|
|1,210,810,649|0            |2025-02-06 22:09:16.361|
|1,210,810,206|0            |2025-02-06 22:09:16.291|
|1,210,811,136|0            |2025-02-06 22:09:16.288|
|1,210,811,128|0            |2025-02-06 22:09:16.154|
|1,210,810,638|0            |2025-02-06 22:09:16.011|
|1,210,811,122|0            |2025-02-06 22:09:15.997|
|1,210,810,632|0            |2025-02-06 22:09:15.867|
|1,210,810,622|0            |2025-02-06 22:09:15.740|
|1,210,809,581|0            |2025-02-06 22:09:15.674|
|1,210,810,608|0            |2025-02-06 22:09:15.634|
|1,210,810,602|0            |2025-02-06 22:09:15.508|
|1,210,810,593|0            |2025-02-06 22:09:15.387|
|1,210,810,586|0            |2025-02-06 22:09:15.266|
|1,210,809,524|0            |2025-02-06 22:09:15.147|
|1,210,809,518|0            |2025-02-06 22:09:15.041|
|1,210,809,510|0            |2025-02-06 22:09:14.911|
|1,210,810,060|0            |2025-02-06 22:09:14.832|
|1,210,809,504|0            |2025-02-06 22:09:14.791|
|1,210,810,052|0            |2025-02-06 22:09:14.733|
|1,210,809,497|0            |2025-02-06 22:09:14.690|
|1,210,810,047|0            |2025-02-06 22:09:14.617|
|1,210,809,489|0            |2025-02-06 22:09:14.571|
|1,210,810,189|0            |2025-02-06 22:09:14.122|
|1,210,809,699|0            |2025-02-06 22:09:14.121|
|1,210,809,576|0            |2025-02-06 22:09:14.025|
|1,210,810,178|0            |2025-02-06 22:09:14.023|
|1,210,809,692|0            |2025-02-06 22:09:14.006|
|1,210,810,413|0            |2025-02-06 22:09:13.948|
|1,210,809,569|0            |2025-02-06 22:09:13.885|
|1,210,810,406|0            |2025-02-06 22:09:13.832|
|1,210,809,561|0            |2025-02-06 22:09:13.731|
|1,210,810,398|0            |2025-02-06 22:09:13.692|
|1,210,810,389|0            |2025-02-06 22:09:13.530|
|1,210,810,488|0            |2025-02-06 22:09:12.763|
|1,210,810,033|0            |2025-02-06 22:09:12.470|
|1,210,809,474|0            |2025-02-06 22:09:12.425|
|1,210,810,028|0            |2025-02-06 22:09:12.359|
|1,210,809,469|0            |2025-02-06 22:09:12.323|
|1,210,810,017|0            |2025-02-06 22:09:12.252|
|1,210,810,010|0            |2025-02-06 22:09:12.136|
|1,210,809,809|0            |2025-02-06 22:09:12.014|
|1,210,809,997|0            |2025-02-06 22:09:12.002|
|1,210,809,803|0            |2025-02-06 22:09:11.895|
|1,210,809,992|0            |2025-02-06 22:09:11.886|
|1,210,809,979|0            |2025-02-06 22:09:11.765|
|1,210,809,972|0            |2025-02-06 22:09:11.641|
|1,210,810,804|0            |2025-02-06 22:09:11.526|
|1,210,809,965|0            |2025-02-06 22:09:11.523|
|1,210,809,552|0            |2025-02-06 22:09:11.506|
|1,210,809,955|0            |2025-02-06 22:09:11.380|
|1,210,809,451|0            |2025-02-06 22:09:10.173|
|1,210,809,446|0            |2025-02-06 22:09:10.061|
|1,210,809,437|0            |2025-02-06 22:09:09.958|
|1,210,809,673|0            |2025-02-06 22:09:09.857|
|1,210,811,093|0            |2025-02-06 22:09:09.758|
|1,210,810,322|0            |2025-02-06 22:09:09.753|
|1,210,810,311|0            |2025-02-06 22:09:09.652|
|1,210,809,539|0            |2025-02-06 22:09:09.575|
|1,210,809,533|0            |2025-02-06 22:09:09.473|
|1,210,809,535|0            |2025-02-06 22:09:09.378|
|1,210,810,368|0            |2025-02-06 22:09:09.293|
|1,210,809,526|0            |2025-02-06 22:09:09.265|
|1,210,810,361|0            |2025-02-06 22:09:09.157|
|1,210,810,355|0            |2025-02-06 22:09:09.033|
|1,210,809,424|0            |2025-02-06 22:09:07.830|
|1,210,810,146|0            |2025-02-06 22:09:07.808|
|1,210,809,775|0            |2025-02-06 22:09:07.741|
|1,210,809,415|0            |2025-02-06 22:09:07.722|
|1,210,809,659|0            |2025-02-06 22:09:07.712|
|1,210,811,077|0            |2025-02-06 22:09:07.635|
|1,210,809,652|0            |2025-02-06 22:09:07.603|
|1,210,811,073|0            |2025-02-06 22:09:07.530|
|1,210,811,064|0            |2025-02-06 22:09:07.425|
|1,210,811,054|0            |2025-02-06 22:09:07.327|
|1,210,810,332|0            |2025-02-06 22:09:06.859|
|1,210,810,452|0            |2025-02-06 22:09:06.520|
|1,210,809,885|0            |2025-02-06 22:09:05.738|
|1,210,809,399|0            |2025-02-06 22:09:05.595|
|1,210,809,639|0            |2025-02-06 22:09:05.476|
|1,210,809,632|0            |2025-02-06 22:09:05.328|
|1,210,811,042|0            |2025-02-06 22:09:05.174|
|1,210,811,034|0            |2025-02-06 22:09:05.068|
|1,210,811,031|0            |2025-02-06 22:09:04.963|
|1,210,810,005|0            |2025-02-06 22:09:04.907|
|1,210,811,023|0            |2025-02-06 22:09:04.868|
|1,210,810,003|0            |2025-02-06 22:09:04.808|
|1,210,810,437|0            |2025-02-06 22:09:04.376|
|1,210,810,120|0            |2025-02-06 22:09:03.635|
|1,210,809,867|0            |2025-02-06 22:09:03.557|
|1,210,810,110|0            |2025-02-06 22:09:03.500|
|1,210,810,279|0            |2025-02-06 22:09:03.472|
|1,210,809,862|0            |2025-02-06 22:09:03.445|
|1,210,810,103|0            |2025-02-06 22:09:03.381|
|1,210,810,092|0            |2025-02-06 22:09:03.281|
|1,210,809,494|0            |2025-02-06 22:09:03.060|
|1,210,811,013|0            |2025-02-06 22:09:02.735|
|1,210,811,005|0            |2025-02-06 22:09:02.611|
|1,210,809,742|0            |2025-02-06 22:09:01.562|
|1,210,809,381|0            |2025-02-06 22:09:01.446|
|1,210,809,375|0            |2025-02-06 22:09:01.347|
|1,210,809,499|0            |2025-02-06 22:09:01.256|
|1,210,809,367|0            |2025-02-06 22:09:01.256|
|1,210,809,360|0            |2025-02-06 22:09:01.167|
|1,210,809,611|0            |2025-02-06 22:09:01.160|
|1,210,809,492|0            |2025-02-06 22:09:01.150|
|1,210,809,486|0            |2025-02-06 22:09:01.053|
|1,210,809,479|0            |2025-02-06 22:09:00.954|
|1,210,809,983|0            |2025-02-06 22:09:00.651|
|1,210,810,989|0            |2025-02-06 22:09:00.467|
|1,210,810,412|0            |2025-02-06 22:09:00.211|
|1,210,809,725|0            |2025-02-06 22:08:59.443|
|1,210,809,829|0            |2025-02-06 22:08:59.282|
|1,210,809,822|0            |2025-02-06 22:08:59.154|
|1,210,810,066|0            |2025-02-06 22:08:59.121|
|1,210,809,346|0            |2025-02-06 22:08:59.056|
|1,210,809,598|0            |2025-02-06 22:08:59.038|
|1,210,810,056|0            |2025-02-06 22:08:59.019|
|1,210,809,592|0            |2025-02-06 22:08:58.942|
|1,210,810,049|0            |2025-02-06 22:08:58.917|
|1,210,809,584|0            |2025-02-06 22:08:58.845|
|1,210,809,467|0            |2025-02-06 22:08:58.821|
|1,210,810,041|0            |2025-02-06 22:08:58.813|
|1,210,809,459|0            |2025-02-06 22:08:58.726|
|1,210,810,031|0            |2025-02-06 22:08:58.712|
|1,210,809,970|0            |2025-02-06 22:08:58.527|
|1,210,809,962|0            |2025-02-06 22:08:58.426|
|1,210,810,975|0            |2025-02-06 22:08:58.326|
|1,210,810,969|0            |2025-02-06 22:08:58.217|
|1,210,810,583|0            |2025-02-06 22:08:58.157|
|1,210,810,961|0            |2025-02-06 22:08:58.109|
|1,210,810,244|0            |2025-02-06 22:08:57.269|
|1,210,810,238|0            |2025-02-06 22:08:57.174|
|1,210,809,898|0            |2025-02-06 22:08:57.060|
|1,210,809,464|0            |2025-02-06 22:08:56.867|
|1,210,810,492|0            |2025-02-06 22:08:56.857|
|1,210,809,455|0            |2025-02-06 22:08:56.773|
|1,210,810,483|0            |2025-02-06 22:08:56.739|
|1,210,809,447|0            |2025-02-06 22:08:56.661|
|1,210,810,474|0            |2025-02-06 22:08:56.637|
|1,210,810,281|0            |2025-02-06 22:08:56.605|
|1,210,810,465|0            |2025-02-06 22:08:56.530|
|1,210,810,268|0            |2025-02-06 22:08:56.493|
|1,210,809,951|0            |2025-02-06 22:08:56.295|
|1,210,809,796|0            |2025-02-06 22:08:54.992|
|1,210,809,882|0            |2025-02-06 22:08:54.920|
|1,210,809,325|0            |2025-02-06 22:08:54.908|
|1,210,809,785|0            |2025-02-06 22:08:54.889|
|1,210,809,875|0            |2025-02-06 22:08:54.806|
|1,210,809,778|0            |2025-02-06 22:08:54.787|
|1,210,809,566|0            |2025-02-06 22:08:54.701|
|1,210,809,866|0            |2025-02-06 22:08:54.698|
|1,210,809,769|0            |2025-02-06 22:08:54.661|
|1,210,810,009|0            |2025-02-06 22:08:54.552|
|1,210,809,433|0            |2025-02-06 22:08:54.535|
|1,210,810,377|0            |2025-02-06 22:08:54.020|
|1,210,809,689|0            |2025-02-06 22:08:53.262|
|1,210,809,311|0            |2025-02-06 22:08:52.756|
|1,210,809,305|0            |2025-02-06 22:08:52.628|
|1,210,809,853|0            |2025-02-06 22:08:52.547|
|1,210,809,845|0            |2025-02-06 22:08:52.433|
|1,210,809,990|0            |2025-02-06 22:08:52.396|
|1,210,810,438|0            |2025-02-06 22:08:52.361|
|1,210,810,241|0            |2025-02-06 22:08:52.324|
|1,210,809,836|0            |2025-02-06 22:08:52.322|
|1,210,809,978|0            |2025-02-06 22:08:52.297|
|1,210,810,429|0            |2025-02-06 22:08:52.263|
|1,210,810,235|0            |2025-02-06 22:08:52.207|
|1,210,809,827|0            |2025-02-06 22:08:52.203|
|1,210,810,420|0            |2025-02-06 22:08:52.158|
|1,210,810,550|0            |2025-02-06 22:08:51.962|
|1,210,810,363|0            |2025-02-06 22:08:51.864|
|1,210,810,542|0            |2025-02-06 22:08:51.853|
|1,210,810,534|0            |2025-02-06 22:08:51.742|
|1,210,810,525|0            |2025-02-06 22:08:51.632|
|1,210,810,517|0            |2025-02-06 22:08:51.517|
|1,210,809,675|0            |2025-02-06 22:08:51.097|
|1,210,810,722|0            |2025-02-06 22:08:51.093|
|1,210,809,429|0            |2025-02-06 22:08:50.535|
|1,210,809,744|0            |2025-02-06 22:08:50.501|
|1,210,809,292|0            |2025-02-06 22:08:50.489|
|1,210,809,734|0            |2025-02-06 22:08:50.383|
|1,210,809,960|0            |2025-02-06 22:08:50.163|
|1,210,809,950|0            |2025-02-06 22:08:50.051|
|1,210,810,399|0            |2025-02-06 22:08:50.020|
|1,210,809,940|0            |2025-02-06 22:08:49.918|
|1,210,810,391|0            |2025-02-06 22:08:49.916|
|1,210,810,383|0            |2025-02-06 22:08:49.816|
|1,210,809,929|0            |2025-02-06 22:08:49.811|
|1,210,810,371|0            |2025-02-06 22:08:49.712|
|1,210,809,920|0            |2025-02-06 22:08:49.711|
|1,210,809,910|0            |2025-02-06 22:08:49.614|
|1,210,810,359|0            |2025-02-06 22:08:49.613|
|1,210,809,720|0            |2025-02-06 22:08:48.222|
|1,210,809,714|0            |2025-02-06 22:08:48.106|
|1,210,809,705|0            |2025-02-06 22:08:47.970|
|1,210,810,920|0            |2025-02-06 22:08:47.881|
|1,210,810,340|0            |2025-02-06 22:08:47.470|
|1,210,810,331|0            |2025-02-06 22:08:47.468|
|1,210,810,320|0            |2025-02-06 22:08:47.364|
|1,210,810,330|0            |2025-02-06 22:08:47.359|
|1,210,810,313|0            |2025-02-06 22:08:47.240|
|1,210,810,323|0            |2025-02-06 22:08:47.222|
|1,210,810,303|0            |2025-02-06 22:08:47.142|
|1,210,810,315|0            |2025-02-06 22:08:47.113|
|1,210,810,291|0            |2025-02-06 22:08:47.038|
|1,210,810,286|0            |2025-02-06 22:08:46.933|
|1,210,810,700|0            |2025-02-06 22:08:46.910|
|1,210,810,276|0            |2025-02-06 22:08:46.831|
|1,210,810,693|0            |2025-02-06 22:08:46.801|
|1,210,809,532|0            |2025-02-06 22:08:46.505|
|1,210,809,274|0            |2025-02-06 22:08:46.335|
|1,210,809,395|0            |2025-02-06 22:08:46.310|
|1,210,809,793|0            |2025-02-06 22:08:46.033|
|1,210,810,193|0            |2025-02-06 22:08:46.010|
|1,210,809,784|0            |2025-02-06 22:08:45.904|
|1,210,809,777|0            |2025-02-06 22:08:45.803|
|1,210,810,907|0            |2025-02-06 22:08:45.733|
|1,210,810,900|0            |2025-02-06 22:08:45.628|
|1,210,810,892|0            |2025-02-06 22:08:45.517|
|1,210,810,884|0            |2025-02-06 22:08:45.416|
|1,210,810,878|0            |2025-02-06 22:08:45.319|
|1,210,809,637|0            |2025-02-06 22:08:44.929|
|1,210,810,257|0            |2025-02-06 22:08:44.685|
|1,210,810,677|0            |2025-02-06 22:08:44.642|
|1,210,809,516|0            |2025-02-06 22:08:44.380|
|1,210,809,508|0            |2025-02-06 22:08:44.273|
|1,210,809,378|0            |2025-02-06 22:08:44.178|
|1,210,809,500|0            |2025-02-06 22:08:44.171|
|1,210,809,493|0            |2025-02-06 22:08:44.059|
|1,210,809,902|0            |2025-02-06 22:08:43.977|
|1,210,809,487|0            |2025-02-06 22:08:43.964|
|1,210,809,480|0            |2025-02-06 22:08:43.868|
|1,210,809,891|0            |2025-02-06 22:08:43.856|
|1,210,809,685|0            |2025-02-06 22:08:43.781|
|1,210,809,473|0            |2025-02-06 22:08:43.753|
|1,210,809,884|0            |2025-02-06 22:08:43.736|
|1,210,809,760|0            |2025-02-06 22:08:43.656|
|1,210,809,680|0            |2025-02-06 22:08:43.643|
|1,210,809,878|0            |2025-02-06 22:08:43.610|
|1,210,809,873|0            |2025-02-06 22:08:43.503|
|1,210,809,876|0            |2025-02-06 22:08:43.429|
|1,210,810,863|0            |2025-02-06 22:08:43.168|
|1,210,810,859|0            |2025-02-06 22:08:43.009|
|1,210,810,660|0            |2025-02-06 22:08:42.455|
|1,210,810,650|0            |2025-02-06 22:08:42.324|
|1,210,809,392|0            |2025-02-06 22:08:42.320|
|1,210,809,387|0            |2025-02-06 22:08:42.202|
|1,210,809,254|0            |2025-02-06 22:08:42.181|
|1,210,809,380|0            |2025-02-06 22:08:42.091|
|1,210,809,247|0            |2025-02-06 22:08:42.065|
|1,210,809,364|0            |2025-02-06 22:08:42.045|
|1,210,809,240|0            |2025-02-06 22:08:41.967|
|1,210,809,230|0            |2025-02-06 22:08:41.858|
|1,210,810,168|0            |2025-02-06 22:08:41.795|
|1,210,809,222|0            |2025-02-06 22:08:41.748|
|1,210,810,159|0            |2025-02-06 22:08:41.657|
|1,210,810,152|0            |2025-02-06 22:08:41.531|
|1,210,809,662|0            |2025-02-06 22:08:41.281|
|1,210,809,858|0            |2025-02-06 22:08:41.275|
|1,210,809,655|0            |2025-02-06 22:08:41.161|
|1,210,809,848|0            |2025-02-06 22:08:41.158|
|1,210,809,648|0            |2025-02-06 22:08:41.034|
|1,210,810,460|0            |2025-02-06 22:08:41.033|
|1,210,809,841|0            |2025-02-06 22:08:41.032|
|1,210,809,642|0            |2025-02-06 22:08:40.924|
|1,210,809,833|0            |2025-02-06 22:08:40.924|
|1,210,810,844|0            |2025-02-06 22:08:40.843|
|1,210,809,635|0            |2025-02-06 22:08:40.807|
|1,210,810,838|0            |2025-02-06 22:08:40.716|
|1,210,809,628|0            |2025-02-06 22:08:40.668|
|1,210,809,620|0            |2025-02-06 22:08:40.538|
|1,210,810,230|0            |2025-02-06 22:08:40.486|
|1,210,810,636|0            |2025-02-06 22:08:40.110|
|1,210,809,350|0            |2025-02-06 22:08:39.901|
|1,210,809,208|0            |2025-02-06 22:08:39.602|
|1,210,809,730|0            |2025-02-06 22:08:39.471|
|1,210,810,134|0            |2025-02-06 22:08:39.368|
|1,210,810,274|0            |2025-02-06 22:08:38.886|
|1,210,810,441|0            |2025-02-06 22:08:38.858|
|1,210,810,138|0            |2025-02-06 22:08:38.779|
|1,210,810,261|0            |2025-02-06 22:08:38.772|
|1,210,810,432|0            |2025-02-06 22:08:38.738|
|1,210,810,254|0            |2025-02-06 22:08:38.643|
|1,210,810,245|0            |2025-02-06 22:08:38.530|
|1,210,809,604|0            |2025-02-06 22:08:38.383|
|1,210,810,220|0            |2025-02-06 22:08:38.343|
|1,210,809,596|0            |2025-02-06 22:08:38.269|
|1,210,810,199|0            |2025-02-06 22:08:38.223|
|1,210,809,589|0            |2025-02-06 22:08:38.157|
|1,210,810,619|0            |2025-02-06 22:08:37.905|
|1,210,810,613|0            |2025-02-06 22:08:37.755|
|1,210,809,334|0            |2025-02-06 22:08:37.754|
|1,210,810,606|0            |2025-02-06 22:08:37.638|
|1,210,809,327|0            |2025-02-06 22:08:37.602|
|1,210,809,196|0            |2025-02-06 22:08:37.463|
|1,210,809,711|0            |2025-02-06 22:08:37.311|
|1,210,810,117|0            |2025-02-06 22:08:37.202|
|1,210,810,108|0            |2025-02-06 22:08:37.102|
|1,210,810,099|0            |2025-02-06 22:08:36.998|
|1,210,810,090|0            |2025-02-06 22:08:36.851|
|1,210,810,082|0            |2025-02-06 22:08:36.741|
|1,210,810,071|0            |2025-02-06 22:08:36.624|
|1,210,810,065|0            |2025-02-06 22:08:36.495|
|1,210,810,817|0            |2025-02-06 22:08:36.490|
|1,210,810,227|0            |2025-02-06 22:08:36.390|
|1,210,809,441|0            |2025-02-06 22:08:35.473|
|1,210,809,435|0            |2025-02-06 22:08:35.348|
|1,210,809,838|0            |2025-02-06 22:08:35.244|
|1,210,809,694|0            |2025-02-06 22:08:35.129|
|1,210,809,684|0            |2025-02-06 22:08:34.986|
|1,210,809,674|0            |2025-02-06 22:08:34.852|
|1,210,809,665|0            |2025-02-06 22:08:34.740|
|1,210,809,587|0            |2025-02-06 22:08:34.639|
|1,210,810,115|0            |2025-02-06 22:08:34.601|
|1,210,809,658|0            |2025-02-06 22:08:34.594|
|1,210,809,579|0            |2025-02-06 22:08:34.503|
|1,210,809,575|0            |2025-02-06 22:08:34.410|
|1,210,810,046|0            |2025-02-06 22:08:34.313|
|1,210,809,567|0            |2025-02-06 22:08:34.294|
|1,210,810,196|0            |2025-02-06 22:08:34.237|
|1,210,810,040|0            |2025-02-06 22:08:34.170|
|1,210,809,343|0            |2025-02-06 22:08:33.897|
|1,210,810,582|0            |2025-02-06 22:08:33.398|
|1,210,810,574|0            |2025-02-06 22:08:33.269|
|1,210,809,422|0            |2025-02-06 22:08:33.204|
|1,210,809,414|0            |2025-02-06 22:08:33.110|
|1,210,809,826|0            |2025-02-06 22:08:33.086|
|1,210,809,407|0            |2025-02-06 22:08:33.003|
|1,210,809,820|0            |2025-02-06 22:08:32.965|
|1,210,809,814|0            |2025-02-06 22:08:32.802|
|1,210,809,787|0            |2025-02-06 22:08:32.704|
|1,210,809,808|0            |2025-02-06 22:08:32.703|
|1,210,809,800|0            |2025-02-06 22:08:32.606|
|1,210,809,640|0            |2025-02-06 22:08:32.453|
|1,210,810,097|0            |2025-02-06 22:08:32.412|
|1,210,809,630|0            |2025-02-06 22:08:32.335|
|1,210,810,794|0            |2025-02-06 22:08:32.269|
|1,210,809,621|0            |2025-02-06 22:08:32.207|
|1,210,810,788|0            |2025-02-06 22:08:32.160|
|1,210,809,550|0            |2025-02-06 22:08:32.131|
|1,210,810,179|0            |2025-02-06 22:08:32.038|
|1,210,809,541|0            |2025-02-06 22:08:32.021|
|1,210,810,784|0            |2025-02-06 22:08:31.984|
|1,210,809,553|0            |2025-02-06 22:08:31.955|
|1,210,810,169|0            |2025-02-06 22:08:31.921|
|1,210,809,531|0            |2025-02-06 22:08:31.917|
|1,210,809,547|0            |2025-02-06 22:08:31.835|
|1,210,809,523|0            |2025-02-06 22:08:31.808|
|1,210,810,160|0            |2025-02-06 22:08:31.805|
|1,210,809,326|0            |2025-02-06 22:08:31.752|
|1,210,809,291|0            |2025-02-06 22:08:31.415|
|1,210,809,283|0            |2025-02-06 22:08:31.314|
|1,210,809,278|0            |2025-02-06 22:08:31.183|
|1,210,809,268|0            |2025-02-06 22:08:31.071|
|1,210,809,790|0            |2025-02-06 22:08:30.454|
|1,210,810,386|0            |2025-02-06 22:08:30.448|
|1,210,810,379|0            |2025-02-06 22:08:30.323|
|1,210,809,783|0            |2025-02-06 22:08:30.320|
|1,210,810,079|0            |2025-02-06 22:08:30.259|
|1,210,810,069|0            |2025-02-06 22:08:30.129|
|1,210,810,155|0            |2025-02-06 22:08:30.013|
|1,210,810,145|0            |2025-02-06 22:08:29.898|
|1,210,810,770|0            |2025-02-06 22:08:29.790|
|1,210,810,141|0            |2025-02-06 22:08:29.641|
|1,210,810,132|0            |2025-02-06 22:08:29.522|
|1,210,810,123|0            |2025-02-06 22:08:29.401|
|1,210,810,114|0            |2025-02-06 22:08:29.276|
|1,210,809,162|0            |2025-02-06 22:08:29.267|
|1,210,809,155|0            |2025-02-06 22:08:29.161|
|1,210,809,145|0            |2025-02-06 22:08:29.058|
|1,210,809,139|0            |2025-02-06 22:08:28.952|
|1,210,809,133|0            |2025-02-06 22:08:28.830|
|1,210,809,386|0            |2025-02-06 22:08:28.820|
|1,210,809,379|0            |2025-02-06 22:08:28.673|
|1,210,809,772|0            |2025-02-06 22:08:28.143|
|1,210,809,765|0            |2025-02-06 22:08:27.992|
|1,210,810,051|0            |2025-02-06 22:08:27.949|
|1,210,810,006|0            |2025-02-06 22:08:27.932|
|1,210,810,042|0            |2025-02-06 22:08:27.786|
|1,210,810,126|0            |2025-02-06 22:08:27.773|
|1,210,810,758|0            |2025-02-06 22:08:27.637|
|1,210,809,496|0            |2025-02-06 22:08:27.625|
|1,210,809,515|0            |2025-02-06 22:08:27.625|
|1,210,810,034|0            |2025-02-06 22:08:27.617|
|1,210,809,507|0            |2025-02-06 22:08:27.490|
|1,210,809,498|0            |2025-02-06 22:08:27.347|
|1,210,809,118|0            |2025-02-06 22:08:26.712|
|1,210,809,111|0            |2025-02-06 22:08:26.616|
|1,210,809,754|0            |2025-02-06 22:08:26.502|
|1,210,810,352|0            |2025-02-06 22:08:26.100|
|1,210,809,594|0            |2025-02-06 22:08:26.002|
|1,210,810,341|0            |2025-02-06 22:08:25.967|
|1,210,809,586|0            |2025-02-06 22:08:25.896|
|1,210,810,334|0            |2025-02-06 22:08:25.825|
|1,210,809,748|0            |2025-02-06 22:08:25.824|
|1,210,809,741|0            |2025-02-06 22:08:25.698|
|1,210,809,736|0            |2025-02-06 22:08:25.568|
|1,210,809,301|0            |2025-02-06 22:08:25.566|
|1,210,809,293|0            |2025-02-06 22:08:25.469|
|1,210,809,478|0            |2025-02-06 22:08:25.468|
|1,210,809,729|0            |2025-02-06 22:08:25.466|
|1,210,810,746|0            |2025-02-06 22:08:25.462|
|1,210,809,287|0            |2025-02-06 22:08:25.353|
|1,210,809,724|0            |2025-02-06 22:08:25.315|
|1,210,809,481|0            |2025-02-06 22:08:25.191|
|1,210,810,085|0            |2025-02-06 22:08:25.097|
|1,210,809,472|0            |2025-02-06 22:08:25.090|
|1,210,810,536|0            |2025-02-06 22:08:24.968|
|1,210,809,468|0            |2025-02-06 22:08:24.968|
|1,210,809,461|0            |2025-02-06 22:08:24.861|
|1,210,809,359|0            |2025-02-06 22:08:24.476|
|1,210,809,096|0            |2025-02-06 22:08:24.456|
|1,210,809,353|0            |2025-02-06 22:08:24.353|
|1,210,809,735|0            |2025-02-06 22:08:24.332|
|1,210,809,348|0            |2025-02-06 22:08:24.246|
|1,210,809,342|0            |2025-02-06 22:08:24.145|
|1,210,809,332|0            |2025-02-06 22:08:24.018|
|1,210,809,982|0            |2025-02-06 22:08:23.774|
|1,210,810,098|0            |2025-02-06 22:08:23.555|
|1,210,810,091|0            |2025-02-06 22:08:23.436|
|1,210,809,458|0            |2025-02-06 22:08:23.319|
|1,210,810,729|0            |2025-02-06 22:08:23.292|
|1,210,809,272|0            |2025-02-06 22:08:23.207|
|1,210,810,723|0            |2025-02-06 22:08:23.190|
|1,210,809,709|0            |2025-02-06 22:08:23.166|
|1,210,809,264|0            |2025-02-06 22:08:23.100|
|1,210,810,716|0            |2025-02-06 22:08:23.068|
|1,210,809,703|0            |2025-02-06 22:08:23.066|
|1,210,810,708|0            |2025-02-06 22:08:22.954|
|1,210,809,084|0            |2025-02-06 22:08:22.296|
|1,210,809,716|0            |2025-02-06 22:08:22.171|
|1,210,809,708|0            |2025-02-06 22:08:21.987|
|1,210,809,320|0            |2025-02-06 22:08:21.875|
|1,210,809,565|0            |2025-02-06 22:08:21.730|
|1,210,809,312|0            |2025-02-06 22:08:21.720|
|1,210,809,966|0            |2025-02-06 22:08:21.515|
|1,210,809,999|0            |2025-02-06 22:08:21.394|
|1,210,809,958|0            |2025-02-06 22:08:21.365|
|1,210,809,440|0            |2025-02-06 22:08:21.164|
|1,210,809,431|0            |2025-02-06 22:08:21.055|
|1,210,809,252|0            |2025-02-06 22:08:20.962|
|1,210,810,058|0            |2025-02-06 22:08:20.950|
|1,210,809,688|0            |2025-02-06 22:08:20.853|
|1,210,810,697|0            |2025-02-06 22:08:20.766|
|1,210,809,071|0            |2025-02-06 22:08:20.160|
|1,210,809,064|0            |2025-02-06 22:08:20.049|
|1,210,809,297|0            |2025-02-06 22:08:19.559|
|1,210,810,299|0            |2025-02-06 22:08:19.352|
|1,210,810,289|0            |2025-02-06 22:08:19.083|
|1,210,810,285|0            |2025-02-06 22:08:18.940|
|1,210,809,214|0            |2025-02-06 22:08:18.758|
|1,210,810,500|0            |2025-02-06 22:08:18.708|
|1,210,809,676|0            |2025-02-06 22:08:18.669|
|1,210,810,494|0            |2025-02-06 22:08:18.572|
|1,210,810,486|0            |2025-02-06 22:08:18.431|
|1,210,809,668|0            |2025-02-06 22:08:18.336|
|1,210,809,052|0            |2025-02-06 22:08:17.919|
|1,210,809,285|0            |2025-02-06 22:08:17.408|
|1,210,809,280|0            |2025-02-06 22:08:17.306|
|1,210,809,973|0            |2025-02-06 22:08:17.082|
|1,210,809,934|0            |2025-02-06 22:08:17.008|
|1,210,809,401|0            |2025-02-06 22:08:16.876|
|1,210,809,231|0            |2025-02-06 22:08:16.775|
|1,210,810,027|0            |2025-02-06 22:08:16.770|
|1,210,810,260|0            |2025-02-06 22:08:16.740|
|1,210,809,390|0            |2025-02-06 22:08:16.732|
|1,210,809,223|0            |2025-02-06 22:08:16.656|
|1,210,810,255|0            |2025-02-06 22:08:16.594|
|1,210,809,419|0            |2025-02-06 22:08:16.594|
|1,210,809,218|0            |2025-02-06 22:08:16.546|
|1,210,809,412|0            |2025-02-06 22:08:16.454|
|1,210,809,653|0            |2025-02-06 22:08:16.197|
|1,210,809,644|0            |2025-02-06 22:08:16.094|
|1,210,809,004|0            |2025-02-06 22:08:15.774|
|1,210,809,671|0            |2025-02-06 22:08:15.731|
|1,210,809,534|0            |2025-02-06 22:08:15.388|
|1,210,810,045|0            |2025-02-06 22:08:15.057|
|1,210,809,957|0            |2025-02-06 22:08:14.894|
